stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,stop_access
n1303502783,010024,四惠出口,四惠出口,,39.9074058,116.4886725,,,2,r1604002,,,,,
n1303502771,010024,四惠出口,四惠出口,,39.9073528,116.4902803,,,2,r1604002,,,,,
n323145029,010025,四惠东(上行),四惠东,,39.9072001,116.5094845,,,0,r1604005,,,,,
r1604005,010025,四惠东,四惠东,,39.9073037,116.5094811,,,1,,,,,,
n1303502776,010025,四惠东A出口,四惠东A出口,,39.9070613,116.5094961,,,2,r1604005,,,,,
n2801043100,010025,四惠东B出口,四惠东B出口,,39.9075472,116.5101781,,,2,r1604005,,,,,
n5442860530,010025,四惠东出口,四惠东出口,,39.9070622,116.5093437,,,2,r1604005,,,,,
n323144883,970003,高碑店(上行),高碑店,,39.9082357,116.525539,,,0,r1604019,,,,,
r1604019,970003,高碑店,高碑店,,39.9082528,116.5255476,,,1,,,,,,
n8571694066,970003,高碑店A出口,高碑店A出口,,39.9078153,116.5249335,,,2,r1604019,,,,,
n8571694065,970003,高碑店A出口,高碑店A出口,,39.9087241,116.5249371,,,2,r1604019,,,,,
n8581526814,970003,高碑店B出口,高碑店B出口,,39.9077917,116.5261687,,,2,r1604019,,,,,
n8581526813,970003,高碑店B出口,高碑店B出口,,39.908702,116.5261665,,,2,r1604019,,,,,
n323144876,970004,传媒大学(上行),传媒大学,,39.9080093,116.5488481,,,0,r1604950,,,,,
r1604950,970004,传媒大学,传媒大学,,39.9080422,116.5488365,,,1,,,,,,
n323144869,970005,双桥(上行),双桥,,39.9090535,116.5709927,,,0,r1604966,,,,,
r1604966,970005,双桥,双桥,,39.9090728,116.5709843,,,1,,,,,,
n5620149738,970005,双桥A出口,双桥A出口,,39.9090161,116.5704192,,,2,r1604966,,,,,
n5620149737,970005,双桥B出口,双桥B出口,,39.9091335,116.5717378,,,2,r1604966,,,,,
n339085362,970006,管庄(上行),管庄,,39.9080653,116.5931419,,,0,r1604965,,,,,
r1604965,970006,管庄,管庄,,39.9080845,116.5931678,,,1,,,,,,
n5578415509,970006,管庄A1出口,管庄A1出口,,39.9084641,116.5926903,,,2,r1604965,,,,,
n2501839005,970006,管庄A2出口,管庄A2出口,,39.9084585,116.5930477,,,2,r1604965,,,,,
n2501839000,970006,管庄A3出口,管庄A3出口,,39.9076697,116.5925925,,,2,r1604965,,,,,
n2501838998,970006,管庄A4出口,管庄A4出口,,39.9076612,116.5930744,,,2,r1604965,,,,,
n2501839004,970006,管庄B1出口,管庄B1出口,,39.9084495,116.593808,,,2,r1604965,,,,,
n2501838997,970006,管庄B2出口,管庄B2出口,,39.907649,116.5937967,,,2,r1604965,,,,,
n321718678,970007,八里桥(上行),八里桥,,39.9050557,116.612788,,,0,r1604990,,,,,
r1604990,970007,八里桥,八里桥,,39.9050518,116.6127053,,,1,,,,,,
n5578415506,970007,八里桥A1出口,八里桥A1出口,,39.9055808,116.6120492,,,2,r1604990,,,,,
n5578415507,970007,八里桥A2出口,八里桥A2出口,,39.9041995,116.6112804,,,2,r1604990,,,,,
n5578379056,970007,八里桥B1出口,八里桥B1出口,,39.9058204,116.6132013,,,2,r1604990,,,,,
n5578415505,970007,八里桥B2出口,八里桥B2出口,,39.9057627,116.6129109,,,2,r1604990,,,,,
n1405951601,970007,八里桥B3出口,八里桥B3出口,,39.9041021,116.6140948,,,2,r1604990,,,,,
n323081594,970008,通州北苑(上行),通州北苑,,39.9026976,116.6314137,,,0,r1605082,,,,,
r1605082,970008,通州北苑,通州北苑,,39.9027423,116.6314069,,,1,,,,,,
n322003736,970009,果园(上行),果园,,39.8922731,116.6407497,,,0,r1605079,,,,,
r1605079,970009,果园,果园,,39.8922857,116.6407547,,,1,,,,,,
n1304785148,970010,九棵树(上行),九棵树,,39.8891486,116.6516162,,,0,r1605080,,,,,
r1605080,970010,九棵树,九棵树,,39.889165,116.651623,,,1,,,,,,
n1304785289,970011,梨园(上行),梨园,,39.8825312,116.6627085,,,0,r1605081,,,,,
r1605081,970011,梨园,梨园,,39.88263744,116.66263436,,,1,,,,,,
n1304785249,970012,临河里(上行),临河里,,39.8742862,116.6728438,,,0,r1605077,,,,,
r1605077,970012,临河里,临河里,,39.8742944,116.6728594,,,1,,,,,,
n339085524,970013,土桥(上行),土桥,,39.8707225,116.6802609,,,0,r1605078,,,,,
r1605078,970013,土桥,土桥,,39.8707455,116.6802742,,,1,,,,,,
n7117305977,070077,花庄(上行),花庄,,39.8553782,116.6890291,,,0,r10558281,,,,,
r10558281,070077,花庄,花庄,,39.8553801,116.6890142,,,1,,,,,,
n9039109139,070077,花庄C出口,花庄C出口,,39.8538323,116.6885027,,,2,r10558281,,,,,
n9039109138,070077,花庄D出口,花庄D出口,,39.854695,116.6882104,,,2,r10558281,,,,,
n9039109137,070077,花庄A出口,花庄A出口,,39.8566305,116.689412,,,2,r10558281,,,,,
n9039109136,070077,花庄B出口,花庄B出口,,39.8565811,116.6901845,,,2,r10558281,,,,,
n10216220692,070079,环球度假区(上行),环球度假区,,39.8479277,116.6735171,,,0,r13131768,,,,,
r13131768,070079,环球度假区,环球度假区,,39.8481659,116.673529,,,1,,,,,,
n10216220693,070079,环球度假区(下行),环球度假区,,39.848076,116.673518,,,0,r13131768,,,,,
n7168707857,070077,花庄(下行),花庄,,39.8553353,116.689175,,,0,r10558281,,,,,
n1304785077,970013,土桥(下行),土桥,,39.8707674,116.6802789,,,0,r1605078,,,,,
n1304785260,970012,临河里(下行),临河里,,39.8743083,116.6728697,,,0,r1605077,,,,,
n1304785044,970011,梨园(下行),梨园,,39.8825642,116.6627402,,,0,r1605081,,,,,
n1304785245,970010,九棵树(下行),九棵树,,39.8891817,116.6516273,,,0,r1605080,,,,,
n1304785214,970009,果园(下行),果园,,39.8923005,116.640758,,,0,r1605079,,,,,
n1304785099,970008,通州北苑(下行),通州北苑,,39.9027181,116.6314443,,,0,r1605082,,,,,
n1304748253,970007,八里桥(下行),八里桥,,39.905088,116.612777,,,0,r1604990,,,,,
n1304730582,970006,管庄(下行),管庄,,39.9081022,116.5931416,,,0,r1604965,,,,,
n1304706912,970005,双桥(下行),双桥,,39.9090931,116.5709806,,,0,r1604966,,,,,
n1304706935,970004,传媒大学(下行),传媒大学,,39.9080712,116.5488417,,,0,r1604950,,,,,
n1303519845,970003,高碑店(下行),高碑店,,39.9082674,116.5255413,,,0,r1604019,,,,,
n1303502781,010025,四惠东(下行),四惠东,,39.9072407,116.5094823,,,0,r1604005,,,,,
n1303500865,010024,四惠(下行),四惠,,39.9077094,116.4893859,,,0,r1604002,,,,,
n1303500901,140067,大望路(下行),大望路,,39.9070008,116.4694938,,,0,r1604003,,,,,
n1303500859,100039,国贸(下行),国贸,,39.9070853,116.4532935,,,0,r1604001,,,,,
n1303500793,170043,永安里(下行),永安里,,39.9071434,116.4441527,,,0,r1604004,,,,,
n1302996714,020011,建国门(下行),建国门,,39.9072104,116.4287246,,,0,r1603641,,,,,
n1302996707,050053,东单(下行),东单,,39.9069604,116.4139671,,,0,r8047913,,,,,
n1302986802,080045,王府井(下行),王府井,,39.9067104,116.4051696,,,0,r1603635,,,,,
n1301959299,010017,天安门东(下行),天安门东,,39.9064123,116.3949123,,,0,r1602851,,,,,
n1301959211,010016,天安门西(下行),天安门西,,39.9060356,116.3851594,,,0,r1602849,,,,,
n1301959286,040053,西单(下行),西单,,39.9058268,116.3699192,,,0,r1602850,,,,,
n1298408190,020004,复兴门(下行),复兴门,,39.9058839,116.3513181,,,0,r1599345,,,,,
n1298058566,010013,南礼士路(下行),南礼士路,,39.9059152,116.346572,,,0,r1598987,,,,,
n1298058595,160057,木樨地(下行),木樨地,,39.9061592,116.3315014,,,0,r1598954,,,,,
n1298058568,090027,军事博物馆(下行),军事博物馆,,39.9061906,116.3178229,,,0,r1598956,,,,,
n1298058615,900057,公主坟(下行),公主坟,,39.9062199,116.3041237,,,0,r1598955,,,,,
n1298050540,010009,万寿路(下行),万寿路,,39.9062637,116.2887734,,,0,r1598927,,,,,
n1298050590,010008,五棵松(下行),五棵松,,39.9062622,116.2680332,,,0,r1598926,,,,,
n1296155057,010007,玉泉路(下行),玉泉路,,39.9062251,116.246901,,,0,r1596718,,,,,
n1296102327,010006,八宝山(下行),八宝山,,39.9062236,116.229682,,,0,r1596677,,,,,
n1296102402,010004,古城(下行),古城,,39.9061512,116.184298,,,0,r2605258,,,,,
n339087731,020001,西直门(外环),西直门,,39.9391324,116.3492602,,,0,r8047959,,,,,
r8047959,020001,西直门,西直门,,39.9392172,116.3492348,,,1,,,,,,
n1253535293,020001,西直门A2出口,西直门A2出口,,39.9400602,116.3485268,,,2,r8047959,,,,,
n1253535195,020001,西直门A1出口,西直门A1出口,,39.9396128,116.3479094,,,2,r8047959,,,,,
n1349005708,020001,西直门B出口,西直门B出口,,39.9396642,116.3506179,,,2,r8047959,,,,,
n1349005738,020001,西直门C出口,西直门C出口,,39.9378225,116.3500661,,,2,r8047959,,,,,
n1349005636,020001,西直门D出口,西直门D出口,,39.9381857,116.3486939,,,2,r8047959,,,,,
n339090184,060033,车公庄(外环),车公庄,,39.9310072,116.3495663,,,0,r8047970,,,,,
r8047970,060033,车公庄,车公庄,,39.9311554,116.3493426,,,1,,,,,,
n1195697020,060033,车公庄B出口,车公庄B出口,,39.9306301,116.3502585,,,2,r8047970,,,,,
n1195696935,060033,车公庄A出口,车公庄A出口,,39.9316056,116.3490962,,,2,r8047970,,,,,
n1767304556,060033,车公庄B出口,车公庄B出口,,39.9318656,116.3501991,,,2,r8047970,,,,,
n339090107,020003,阜成门(外环),阜成门,,39.9223101,116.3499722,,,0,r1650227,,,,,
r1650227,020003,阜成门,阜成门,,39.922313,116.3500666,,,1,,,,,,
n1349005694,020003,阜成门B出口,阜成门B出口,,39.9228958,116.3514256,,,2,r1650227,,,,,
n1349005728,020003,阜成门出口,阜成门出口,,39.9218283,116.3511306,,,2,r1650227,,,,,
n1357572463,020003,阜成门A出口,阜成门A出口,,39.9226588,116.3487709,,,2,r1650227,,,,,
n1501674085,020003,阜成门出口,阜成门出口,,39.9217152,116.3484862,,,2,r1650227,,,,,
n339090100,020004,复兴门(外环),复兴门,,39.9058346,116.35041,,,0,r8047890,,,,,
r8047890,020004,复兴门,复兴门,,39.905948,116.3505107,,,1,,,,,,
n4916795672,020004,复兴门B出口,复兴门B出口,,39.9059604,116.3513214,,,2,r8047890,,,,,
n4916796327,020004,复兴门C出口,复兴门C出口,,39.9056815,116.351316,,,2,r8047890,,,,,
n4916796666,020004,复兴门D出口,复兴门D出口,,39.9056136,116.3511229,,,2,r8047890,,,,,
n4916794978,020004,复兴门A出口,复兴门A出口,,39.9064295,116.3511394,,,2,r8047890,,,,,
n339089932,020005,长椿街(外环),长椿街,,39.8980033,116.3572162,,,0,r1599346,,,,,
r1599346,020005,长椿街,长椿街,,39.8980394,116.3572147,,,1,,,,,,
n1195696789,020005,长椿街A1出口,长椿街A1出口,,39.8981987,116.3562518,,,2,r1599346,,,,,
n1195696908,020005,长椿街A2出口,长椿街A2出口,,39.8982018,116.356619,,,2,r1599346,,,,,
n1195696840,020005,长椿街D1出口,长椿街D1出口,,39.8978739,116.356647,,,2,r1599346,,,,,
n1195697026,020005,长椿街D2出口,长椿街D2出口,,39.8978586,116.3562676,,,2,r1599346,,,,,
n1195696992,020005,长椿街C2出口,长椿街C2出口,,39.8979107,116.3577892,,,2,r1599346,,,,,
n1195696817,020005,长椿街C1出口,长椿街C1出口,,39.8979199,116.3581726,,,2,r1599346,,,,,
n1195697032,020005,长椿街B1出口,长椿街B1出口,,39.8982508,116.3581566,,,2,r1599346,,,,,
n1195696915,020005,长椿街B2出口,长椿街B2出口,,39.8982452,116.3577753,,,2,r1599346,,,,,
n1093985706,020006,宣武门(外环),宣武门,,39.8983368,116.3680341,,,0,r8047906,,,,,
r8047906,020006,宣武门,宣武门,,39.8983866,116.3680141,,,1,,,,,,
n1195696984,020006,宣武门H出口,宣武门H出口,,39.897726,116.3677423,,,2,r8047906,,,,,
n10816367472,020006,宣武门E出口,宣武门E出口,,39.8991979,116.3675241,,,2,r8047906,,,,,
n10816367471,020006,宣武门出口,宣武门出口,,39.8988594,116.3676314,,,2,r8047906,,,,,
n1195696803,020006,宣武门C2出口,宣武门C2出口,,39.8982257,116.3686253,,,2,r8047906,,,,,
n1195697008,020006,宣武门B2出口,宣武门B2出口,,39.8985849,116.3686187,,,2,r8047906,,,,,
n1195696888,020006,宣武门C1出口,宣武门C1出口,,39.8982432,116.3690706,,,2,r8047906,,,,,
n1195696822,020006,宣武门B1出口,宣武门B1出口,,39.8985999,116.3690346,,,2,r8047906,,,,,
n339089806,020007,和平门(外环),和平门,,39.8986445,116.3779968,,,0,r1601339,,,,,
r1601339,020007,和平门,和平门,,39.8986925,116.3777751,,,1,,,,,,
n1195696977,020007,和平门D1出口,和平门D1出口,,39.8985067,116.3774666,,,2,r1601339,,,,,
n1195696959,020007,和平门D2出口,和平门D2出口,,39.8985042,116.3770409,,,2,r1601339,,,,,
n1195696887,020007,和平门A1出口,和平门A1出口,,39.8988286,116.3770206,,,2,r1601339,,,,,
n1195696793,020007,和平门A2出口,和平门A2出口,,39.898836,116.3774448,,,2,r1601339,,,,,
n1195696913,020007,和平门C1出口,和平门C1出口,,39.8985522,116.3789496,,,2,r1601339,,,,,
n1195696938,020007,和平门B1出口,和平门B1出口,,39.8988909,116.3789236,,,2,r1601339,,,,,
n1195696783,020007,和平门B2;C2出口,和平门B2;C2出口,,39.8991185,116.3784354,,,2,r1601339,,,,,
n701230220,020008,前门(外环),前门,,39.8986819,116.3925008,,,0,r13536003,,,,,
r13536003,020008,前门,前门,,39.8982814,116.3929416,,,1,,,,,,
n1195696762,020008,前门A出口,前门A出口,,39.8990173,116.3928151,,,2,r13536003,,,,,
n1195696865,020008,前门B出口,前门B出口,,39.8985538,116.3928476,,,2,r13536003,,,,,
n1195696786,020008,前门C出口,前门C出口,,39.8984876,116.3905252,,,2,r13536003,,,,,
n9327480046,020008,前门D出口,前门D出口,,39.8989819,116.390484,,,2,r13536003,,,,,
n2048053088,020008,前门E1出口,前门E1出口,,39.8982669,116.3937242,,,2,r13536003,,,,,
n2048053087,020008,前门E1出口,前门E1出口,,39.8982197,116.393189,,,2,r13536003,,,,,
n2048053079,020008,前门E3出口,前门E3出口,,39.8980262,116.3929908,,,2,r13536003,,,,,
n9634711061,020008,前门I出口,前门I出口,,39.8972171,116.3925596,,,2,r13536003,,,,,
n339088299,020009,崇文门(外环),崇文门,,39.899616,116.4106985,,,0,r1601338,,,,,
r1601338,020009,崇文门,崇文门,,39.8997371,116.4119567,,,1,,,,,,
n1359090010,020009,崇文门出口,崇文门出口,,39.9001656,116.4131529,,,2,r1601338,,,,,
n1300399166,020009,崇文门出口,崇文门出口,,39.8998449,116.4097008,,,2,r1601338,,,,,
n1300399159,020009,崇文门出口,崇文门出口,,39.8994361,116.4097673,,,2,r1601338,,,,,
n1300399201,020009,崇文门出口,崇文门出口,,39.8998514,116.410102,,,2,r1601338,,,,,
n1300399186,020009,崇文门B出口,崇文门B出口,,39.8998755,116.4112593,,,2,r1601338,,,,,
n1300399137,020009,崇文门出口,崇文门出口,,39.8998845,116.4116529,,,2,r1601338,,,,,
n1300399127,020009,崇文门出口,崇文门出口,,39.8994702,116.4116531,,,2,r1601338,,,,,
n1429554243,020009,崇文门出口,崇文门出口,,39.8986748,116.4125737,,,2,r1601338,,,,,
n1429554241,020009,崇文门出口,崇文门出口,,39.8983398,116.4125776,,,2,r1601338,,,,,
n339089407,020010,北京站(外环),北京站,,39.9035383,116.4209558,,,0,r1601341,,,,,
r1601341,020010,北京站,北京站,,39.9035987,116.4209544,,,1,,,,,,
n1195696838,020010,北京站B出口,北京站B出口,,39.9038293,116.4214672,,,2,r1601341,,,,,
n1189531292,020010,北京站D出口,北京站D出口,,39.9033166,116.4198967,,,2,r1601341,,,,,
n1189531093,020010,北京站A出口,北京站A出口,,39.9038125,116.4203187,,,2,r1601341,,,,,
n6058359595,020010,北京站C出口,北京站C出口,,39.9032694,116.4221931,,,2,r1601341,,,,,
n339089391,020011,建国门(外环),建国门,,39.907176,116.4296732,,,0,r8047966,,,,,
r8047966,020011,建国门,建国门,,39.9071594,116.4292321,,,1,,,,,,
n339089289,060043,朝阳门(外环),朝阳门,,39.9230493,116.4284953,,,0,r1650484,,,,,
r1650484,060043,朝阳门,朝阳门,,39.9230647,116.4279504,,,1,,,,,,
n1195697035,060043,朝阳门A出口,朝阳门A出口,,39.9234877,116.4295123,,,2,r1650484,,,,,
n7893337710,060043,朝阳门F出口,朝阳门F出口,,39.9242088,116.4271732,,,2,r1650484,,,,,
n339089288,020013,东四十条(外环),东四十条,,39.9322848,116.4280954,,,0,r1650483,,,,,
r1650483,020013,东四十条,东四十条,,39.932287,116.4280068,,,1,,,,,,
n1114100905,020013,东四十条A出口,东四十条A出口,,39.9327602,116.4270835,,,2,r1650483,,,,,
n6095096837,020013,东四十条B出口,东四十条B出口,,39.9328936,116.4285199,,,2,r1650483,,,,,
n922948491,020013,东四十条C出口,东四十条C出口,,39.9319734,116.4290011,,,2,r1650483,,,,,
n1114100902,020013,东四十条D出口,东四十条D出口,,39.9319539,116.4268918,,,2,r1650483,,,,,
n294123182,980021,东直门(外环),东直门,,39.9397065,116.4277718,,,0,r1607096,,,,,
r1607096,980021,东直门,东直门,,39.9398861,116.4281041,,,1,,,,,,
n1195696997,980021,东直门A出口,东直门A出口,,39.9405574,116.4269333,,,2,r1607096,,,,,
n3562647527,980021,东直门C出口,东直门C出口,,39.9394825,116.4288791,,,2,r1607096,,,,,
n1354470995,980021,东直门D出口,东直门D出口,,39.9399623,116.4288698,,,2,r1607096,,,,,
n1195696962,980021,东直门D出口,东直门D出口,,39.9388359,116.4270844,,,2,r1607096,,,,,
n4116335545,980021,东直门E出口,东直门E出口,,39.9399608,116.429155,,,2,r1607096,,,,,
n4917775894,980021,东直门B1出口,东直门B1出口,,39.9399647,116.4290147,,,2,r1607096,,,,,
n4917776043,980021,东直门B2出口,东直门B2出口,,39.9399665,116.4286917,,,2,r1607096,,,,,
n10655378371,980021,东直门出口,东直门出口,,39.9392026,116.4267694,,,2,r1607096,,,,,
n8283682608,980021,东直门C出口,东直门C出口,,39.9394766,116.4286925,,,2,r1607096,,,,,
n294122490,020015,雍和宫(外环),雍和宫,,39.947986,116.4115386,,,0,r1650485,,,,,
r1650485,020015,雍和宫,雍和宫,,39.9479275,116.4115432,,,1,,,,,,
n1363488715,020015,雍和宫C出口,雍和宫C出口,,39.9476519,116.4107869,,,2,r1650485,,,,,
n1363488717,020015,雍和宫B出口,雍和宫B出口,,39.9475512,116.4122738,,,2,r1650485,,,,,
n1195696910,020015,雍和宫A出口,雍和宫A出口,,39.948202,116.4106272,,,2,r1650485,,,,,
n339088654,020016,安定门(外环),安定门,,39.9477287,116.402067,,,0,r1650486,,,,,
r1650486,020016,安定门,安定门,,39.9476674,116.4020676,,,1,,,,,,
n1195696769,020016,安定门B出口,安定门B出口,,39.948445,116.4025204,,,2,r1650486,,,,,
n1195696868,020016,安定门A出口,安定门A出口,,39.9485025,116.4013262,,,2,r1650486,,,,,
n339088788,020017,鼓楼大街(外环),鼓楼大街,,39.9476038,116.3879152,,,0,r7842110,,,,,
r7842110,020017,鼓楼大街,鼓楼大街,,39.947544,116.3879183,,,1,,,,,,
n4253043924,020017,鼓楼大街A1出口,鼓楼大街A1出口,,39.9478445,116.3863617,,,2,r7842110,,,,,
n4253043921,020017,鼓楼大街B出口,鼓楼大街B出口,,39.9478423,116.3887168,,,2,r7842110,,,,,
n4253043929,020017,鼓楼大街F出口,鼓楼大街F出口,,39.9472561,116.3886701,,,2,r7842110,,,,,
n4253043925,020017,鼓楼大街E出口,鼓楼大街E出口,,39.9472665,116.3870718,,,2,r7842110,,,,,
n4253043920,020017,鼓楼大街A2出口,鼓楼大街A2出口,,39.9478519,116.3873099,,,2,r7842110,,,,,
n290598399,020018,积水潭(外环),积水潭,,39.947388,116.3670499,,,0,r1650229,,,,,
r1650229,020018,积水潭,积水潭,,39.947325,116.3670609,,,1,,,,,,
n1190962239,020018,积水潭A出口,积水潭A出口,,39.9476078,116.3663414,,,2,r1650229,,,,,
n10137874029,020018,积水潭B1出口,积水潭B1出口,,39.9477681,116.3671741,,,2,r1650229,,,,,
n8018444449,020018,积水潭A出口,积水潭A出口,,39.9478302,116.3681014,,,2,r1650229,,,,,
n10727013837,020018,积水潭D出口,积水潭D出口,,39.9467623,116.3662455,,,2,r1650229,,,,,
n10150958828,020018,积水潭F出口,积水潭F出口,,39.9447042,116.3656975,,,2,r1650229,,,,,
n10150958829,020018,积水潭G1出口,积水潭G1出口,,39.9466602,116.3645899,,,2,r1650229,,,,,
n1349005765,020001,西直门(内环),西直门,,39.9391361,116.3493977,,,0,r8047959,,,,,
n1349005609,020018,积水潭(内环),积水潭,,39.9472675,116.3670584,,,0,r1650229,,,,,
n1349201959,020017,鼓楼大街(内环),鼓楼大街,,39.9474755,116.3879199,,,0,r7842110,,,,,
n1349202053,020016,安定门(内环),安定门,,39.9476094,116.4020695,,,0,r1650486,,,,,
n1349202038,020015,雍和宫(内环),雍和宫,,39.9478727,116.4115476,,,0,r1650485,,,,,
n1349202004,980021,东直门(内环),东直门,,39.9397012,116.4276063,,,0,r1607096,,,,,
n1349201997,020013,东四十条(内环),东四十条,,39.9322864,116.4279205,,,0,r1650483,,,,,
n1349202021,060043,朝阳门(内环),朝阳门,,39.923048,116.4283033,,,0,r1650484,,,,,
n1302996716,020011,建国门(内环),建国门,,39.9071735,116.4294892,,,0,r8047966,,,,,
n1300399132,020010,北京站(内环),北京站,,39.9036434,116.4209407,,,0,r1601341,,,,,
n1300399164,020009,崇文门(内环),崇文门,,39.8997355,116.4107002,,,0,r1601338,,,,,
n1300399139,020008,前门(内环),前门,,39.8987763,116.3908619,,,0,r13536003,,,,,
n1300399200,020007,和平门(内环),和平门,,39.8987573,116.3779931,,,0,r1601339,,,,,
n1298408217,020006,宣武门(内环),宣武门,,39.8984503,116.3680293,,,0,r8047906,,,,,
n1298408197,020005,长椿街(内环),长椿街,,39.8981091,116.3572105,,,0,r1599346,,,,,
n1298408238,020004,复兴门(内环),复兴门,,39.905834,116.3505601,,,0,r8047890,,,,,
n1349005559,020003,阜成门(内环),阜成门,,39.9223114,116.3501328,,,0,r1650227,,,,,
n1349005633,060033,车公庄(内环),车公庄,,39.9310083,116.3497426,,,0,r8047970,,,,,
